AWB Number,Amount
20635521464880,2239
20635521465856,1
20635521466033,999
20635521466210,2005
20635521466302,647
20635521466313,1
20635521466766,570
20635521466836,788
20635521469463,1104
20635521469500,999
20635521469555,867
20635521469570,977
20635521469732,466
20635521470130,1772
20635521470255,1775
20635521470340,977
20635521470406,2880
20635521470760,1
20635521518861,2168
20635521565610,1154
20635521569832,1
20635521569843,2325
20635521570311,977
20635521570440,1196
20635521570484,3034
20635521570495,3552
20635521570565,1196
20635521570613,1196
20635521570624,3684
20635521570672,1
20635521570683,867
20635521570926,1246
20635521616640,867
20635521619602,1
20635521619974,1577
20635521625283,2766
20635521628503,1
20635521631594,1620
20635521632003,1774
20635521632342,999
20635521632456,1196
20635521632530,680
20635521643262,999
20635521656971,1147
20635521794576,794
