AWB Number,Amount
35604310147604,1512
35604310147873,1512
35604310158362,933
35604310164146,1619
35604310154453,998
35604310153764,1299
35604310153786,1949
35604310158734,1023
35604310153440,854
35604310151410,748
35604310163170,1299
35604310153134,1868
35604310157102,969
35604310157334,1287
35604310158933,2289
35604310145132,1348
35604310158981,1758
35604310163951,1298
35604310164264,1041
35604310154195,905
35604310151572,939
35604310157603,898
35604310154210,1253
35604310152246,939
35604310161066,748
35604310160414,2390
35604310152585,2459
35604310151465,2528
35604310158524,244
35604310157684,1298
35604310163096,628
35604310157776,1098
35604310157732,1398
35604310145176,1226
35604310161033,1059
35604310164835,2212
35604310141923,748
35604310141831,939
35604310165756,1299
35604310158535,1269
35604310160941,1836
35604310161114,1299
35604310158605,939
35604310154022,251
35604310147630,1929
35604310145434,410
35604310152891,1714
35604310165281,1379
35604310165336,1153
35604310164194,1299
35604310164754,4477
35604310161000,1629
35604310161081,1299
35604310146856,1689
35604310149634,4168
35604310165863,1998
35604310157710,1098
35604310145961,1973
35604310160996,3039
35604310158443,1602
35604310157931,2289
35604310165163,1356
35604310149822,1059
35604310158314,956
35604310157905,213
35604310158550,1940
35604310163811,2394
35604310159364,1287
35604310164010,1498
35604310158616,2055
35604310163214,317
35604310160812,1517
35604310165443,51
35604310164791,367
35604310160952,1441
35604310148901,1372
35604310145633,3325
35604310145762,3246
35604310146484,2562
35604310160882,2634
35604310162820,879
35604310157651,1298
35604310163774,1237
35604310164382,1860
35604310158336,102
35604310163240,1958
35604310163236,939
35604310163133,2406
35604310160963,1809
35604310160930,1392
35604310158561,1270
35604310152062,1004
35604310161302,1237
35604310157791,1298
35604310145832,1088
35604310165701,772
35604310165012,1059
35604310158480,1658
35604310164360,2554
35604310163284,2376
35604310164780,1169
35604310164161,1226
35604310164592,1555
35604310153860,1467
35604310170881,1929
35604310160856,1237
35604310165760,2918
35604310163295,2406
35604310163203,455
35604310164183,1226
35604310163262,1900
35604310156730,939
35604310163306,3602
35604310163251,1059
35604310164356,1299
35604310158244,863
35604310158863,1912
35604310158546,2378
35604310173924,1059
35604310162621,1209
35604310161276,1287
35604310153926,1908
35604310153941,1859
35604310163870,772
35604310163380,1436
35604310164323,1191
35604310161136,1898
35604310164043,1498
35604310163354,939
35604310163122,1299
35604310165561,1441
35604310165104,1739
35604310174134,1854
35604310156774,1929
35604310160731,1978
35604310170800,1059
35604310160764,1012
35604310158690,1299
35604310164522,1028
35604310158782,1168
35604310158874,1911
35604310161895,537
35604310166261,1409
35604310160915,2064
35604310164205,939
35604310163365,939
35604310151406,770
35604310158804,1299
35604310160974,1287
35604310153252,2529
35604310158760,1863
35604310162002,2102
35604310153705,939
35604310164054,2199
35604310164301,1898
35604310163741,357
35604310165583,1599
35604310159062,2343
35604310160985,1588
35604310165675,2444
35604310161431,939
35604310158712,676
35604310166272,879
35604310163332,2903
35604310162606,909
