AWB Number,Amount
DKTGO-8912036676,360
DKTGO-4076831175,1380.35
DKTGO-3562804527,515
DKTGO-2227612952,489.25
DKTGO-2964695341,860.4
DKTGO-7028464805,489.25
DKTGO-3720245340,478
DKTGO-2668692146,551.95
DKTGO-7630778364,969.95
DKTGO-8184948592,543
DKTGO-7048621430,459
DKTGO-0880536158,885.6
DKTGO-8464693502,515.85
DKTGO-1121223372,478
DKTGO-6347646097,543
DKTGO-5181810622,885.6
DKTGO-5607103128,424
DKTGO-0942199177,424
DKTGO-4006117969,885.6
DKTGO-8548704251,515.85
DKTGO-9456177302,478
DKTGO-8557813538,478
DKTGO-2499088808,489.25
DKTGO-5176067627,255
DKTGO-5850031056,478
DKTGO-2506728354,1020
DKTGO-2893564818,543
DKTGO-0087812125,543
DKTGO-4056656070,1021
DKTGO-8422339217,515.85
DKTGO-9129402799,515.85
DKTGO-3416252705,886.35
DKTGO-3050624346,543
DKTGO-2326020527,800.85
DKTGO-8774549345,465
DKTGO-0094467611,521.55
DKTGO-0784845916,478
DKTGO-9288605721,421
DKTGO-8813078009,446
DKTGO-9807923984,1006
DKTGO-3694220383,977.4
DKTGO-5006680324,459
DKTGO-9362589678,478
DKTGO-9955075303,893.7
DKTGO-2320915457,993
DKTGO-1766386025,478
DKTGO-8317445186,489.25
DKTGO-8923564647,468
DKTGO-1285351526,421
DKTGO-7599965146,543
DKTGO-4706749542,543
DKTGO-6467110286,528
DKTGO-3922217998,543
DKTGO-4140244775,836.1
DKTGO-2191160689,927
DKTGO-8378053193,546
DKTGO-4545767095,990
DKTGO-1282766345,478
DKTGO-9273763426,1020
DKTGO-4533916542,579
DKTGO-5245325419,478
DKTGO-6416422531,478
DKTGO-1896056000,478
DKTGO-6203978318,860.4
DKTGO-6074431532,478
DKTGO-2466229505,478
DKTGO-2226691219,984
DKTGO-5098602051,487
DKTGO-2360852940,515
DKTGO-8448345579,478
DKTGO-9096023170,515.85
