AWB Number,Amount
35604310134190,874
35604310134002,928
35604310136054,1003
35604310134304,855
35604310129080,1674
35604310131213,628
35604310130723,2628
35604310134816,3582
35604310135100,1989
35604310134120,1026
35604310129113,1059
35604310131165,1044
35604310131250,3515
35604310130944,950
35604310131445,3022
35604310135203,1921
35604310135310,863
35604310131401,3003
35604310135413,1971
35604310134271,960
35604310131876,3761
35604310131600,3761
35604310131891,3868
35604310131854,3761
35604310131832,3221
35604310131880,2816
35604310131865,3761
35604310130896,2919
35604310130826,4059
35604310134805,2667
35604310134072,1299
35604310131294,2609
35604310131073,772
35604310131095,1017
35604310131132,939
35604310134094,873
35604310131003,1059
35604310133615,1540
35604310130922,1667
35604310134201,999
35604310130981,2530
35604310131235,5710
35604310130992,6491
35604310135284,979
35604310133033,1156
35604310134643,1512
35604310133630,1908
35604310135096,3549
35604310134116,1249
35604310134256,1868
35604310134400,933
35604310135402,1098
35604310134842,1656
35604310134665,2145
35604310133000,969
35604310131316,2373
35604310131062,3915
35604310131482,1066
35604310135170,2718
35604310134050,853
