AWB Number,Amount
77851033363,2168
80797666585,1145
77852548093,3416
77853157933,1299
80798458860,1302
80798920672,3383
80799473355,1662
80799487786,3024
80799520465,302
80799524293,1302
80799755783,3296
80800118265,939
80800118674,1604
80800118873,939
80800119702,1499
80800119842,1879
80800119971,947
80800120166,1599
80800120575,2529
80800120940,2532
80800121570,2169
80800122351,2073
80800289743,1509
80800321162,1059
80800632872,1921
80800705613,1374
80800710480,999
80800721105,573
80800736892,1076
80800758323,1023
80800909722,326
80800923276,969
80801026014,1374
80801703754,8833
80801709656,1412
80801718605,1326
80802116776,1303
