AWB Number,Amount
35604310021604,1467
35604310021696,3829
35604310024356,4056
35604310010076,1094
35604310020985,867
35604310023063,867
35604310023671,2903
35604310021022,1919
35604310021000,1252
35604310021011,1225
35604310016144,1718
35604310014210,1867
35604310022772,1775
35604310021055,1287
35604310014523,1687
35604310016693,2548
35604310022330,2519
35604310011336,874
35604310016542,993
35604310014534,1687
35604310026375,1774
35604310012040,1867
35604310022562,1441
35604310014324,1687
35604310023170,2587
35604310012261,1566
35604310018885,2996
35604310021615,1919
35604310015610,1664
35604310019703,977
35604310026596,910
35604310022536,867
35604310014011,1078
35604310014173,1026
35604310022400,1868
35604310023041,2683
35604310026471,1441
35604310022864,1751
35604310023520,2980
35604310018373,979
35604310016111,2722
35604310026250,178
35604310025406,1
35604310028081,3351
35604310017430,1439
35604310010953,1819
35604310021814,1197
35604310026342,867
35604310024986,1995
35604310026364,834
35604310027204,3599
35604310020930,2821
35604310020926,1239
35604310024253,867
