AWB Number,Amount
35604310290636,2261
35604310296623,1298
35604310297010,1186
35604310294685,1883
35604310291675,939
35604310296553,652
35604310300602,2898
35604310296446,1012
35604310277292,1279
35604310292880,1226
35604310291535,1644
35604310301615,978
35604310298270,1059
35604310290301,2560
35604310289450,1693
35604310289575,650
35604310290275,2560
35604310300882,1929
35604310291933,790
35604310291583,714
35604310291653,1389
35604310298616,1727
35604310291060,2679
35604310297146,2109
35604310291900,1229
35604310295934,792
35604310295923,1980
35604310296100,963
35604310296505,801
35604310297054,1053
35604310298454,253
35604310296321,1130
35604310296306,2085
35604310294711,2085
35604310295820,918
35604310297894,2549
35604310291631,573
35604310298804,784
35604310298115,558
35604310291830,1069
35604310295514,778
35604310292983,1549
35604310298992,1014
35604310299003,2448
35604310298152,1
35604310295492,3331
35604310294910,565
35604310295890,1578
35604310290581,1258
35604310296656,2257
35604310291476,1044
35604310277200,909
35604310279285,1441
35604310290371,898
35604310291793,2048
35604310296074,505
35604310294490,1402
35604310284513,2488
35604310295352,6261
35604310284524,1025
35604310294372,1142
35604310294766,258
35604310290614,2334
35604310294335,1088
35604310290485,541
35604310285364,1279
35604310290883,454
35604310291130,672
35604310291222,1388
35604310291045,1059
35604310291863,939
35604310291782,1059
35604310297441,778
35604310296295,1025
35604310298222,2549
35604310291185,658
35604310298631,1142
35604310292423,590
35604310294700,1142
35604310295341,2577
35604310290765,1025
35604310295503,918
35604310290065,3490
35604310298325,1229
35604310292471,1398
35604310290850,2416
35604310290872,521
35604310284211,1025
35604310291594,939
35604310296730,1298
35604310291546,1981
35604310295643,720
35604310284454,2474
35604310290496,1607
35604310286694,1011
35604310290710,1159
35604310301324,1399
35604310298406,1179
35604310293252,2124
35604310290640,478
35604310296052,778
35604310295175,476
35604310295665,1011
35604310296085,1184
35604310296822,529
35604310290474,2321
35604310289354,2077
35604310291454,1980
35604310299670,1468
35604310295853,1709
35604310292073,1389
35604310298970,3156
35604310296612,1098
35604310291981,798
35604310291966,1
35604310298266,558
35604310295901,1012
35604310300985,1103
35604310299600,1229
35604310294420,1142
35604310298550,1025
35604310296542,1564
35604310297404,4659
35604310300694,1179
35604310299773,1027
35604310297426,1100
35604310298826,2234
35604310295153,607
35604310296940,416
35604310290146,2757
35604310296796,2081
35604310296693,1921
35604310297916,976
35604310294232,1130
35604310298443,2048
35604310295794,1142
35604310299854,976
35604310295982,778
