AWB Number,Amount
35604310243165,1870
35604310243460,1317
35604310243493,328
35604310243773,960
35604310227791,2616
35604310242292,1287
35604310246853,2368
35604310245652,1968
35604310244576,3868
35604310243423,909
35604310243434,766
35604310244694,2241
35604310239606,1098
35604310245416,4779
35604310234920,3042
35604310246105,1229
35604310242266,1328
35604310243386,1756
35604310242340,1025
35604310238641,1464
35604310241684,718
35604310238383,1457
35604310239470,1025
35604310243456,710
35604310243316,1756
35604310242594,1171
35604310242712,207
35604310247365,501
35604310243272,1714
35604310242093,3395
35604310243283,1749
35604310242373,570
35604310243530,790
35604310236950,2144
35604310244661,1199
35604310242211,1052
35604310243353,289
35604310241640,969
35604310241986,467
35604310242270,362
35604310243375,969
35604310245033,941
35604310244042,2377
35604310245070,1287
35604310246223,688
35604310242631,1121
35604310242992,4593
35604310243644,4189
35604310244764,1489
35604310241430,2
35604310242406,1298
35604310242281,450
35604310239385,924
35604310232514,1534
35604310234496,1088
35604310243412,1709
35604310243176,563
35604310246934,1892
35604310243563,4496
35604310243876,334
35604310244602,1665
35604310247015,1516
35604310245162,1549
35604310245545,1672
35604310245556,1602
35604310245464,1364
35604310245011,2018
35604310244193,1539
35604310244624,3019
35604310245276,735
35604310244650,1229
35604310245604,614
35604310245475,874
35604310245630,615
35604310245615,390
35604310244112,128
35604310245501,1365
35604310247236,1574
35604310244134,1343
35604310248544,413
35604310246035,651
35604310249045,1341
35604310245151,7239
35604310243633,742
35604310243666,1139
35604310247203,2324
35604310244215,2362
35604310245243,913
35604310246503,691
35604310246492,5336
35604310246050,2168
35604310246886,1509
35604310244543,789
35604310243924,1158
35604310242384,626
35604310247704,913
35604310245335,920
35604310244182,1069
35604310245081,1498
35604310245512,1484
35604310245405,1240
35604310244930,1343
35604310245873,909
35604310247181,879
35604310247752,1864
35604310246304,1226
35604310245442,2129
35604310246271,1043
35604310242314,1415
35604310246260,913
35604310243541,1098
35604310243552,898
35604310244160,1039
35604310244241,2104
35604310245022,1407
35604310247096,1326
35604310251650,1344
35604310247391,941
35604310247225,1025
35604310247262,939
35604310244952,1714
35604310245350,969
35604310245324,789
35604310247623,1344
35604310243180,752
35604310248780,1709
35604310247192,898
35604310246234,804
35604310246072,1341
35604310247295,969
35604310251241,124
35604310247030,939
35604310227673,2168
35604310244230,2104
35604310247100,852
35604310247111,3717
35604310247133,879
35604310244123,1329
35604310241964,1441
35604310243832,397
35604310245560,460
35604310242760,1441
35604310245593,2131
35604310247796,935
35604310245836,878
35604310247660,892
35604310251145,2869
35604310251543,3094
35604310248802,67
35604310248835,939
35604310246816,644
35604310246094,805
35604310251370,1299
35604310247155,1398
35604310246805,1014
35604310245313,2409
35604310244996,3648
35604310246875,2187
35604310246536,1257
35604310246901,1171
35604310245770,939
35604310247542,1756
