AWB Number,Amount
35604310346183,867
35604310345004,2560
35604310344116,1179
35604310345461,804
35604310344971,2418
35604310345575,3345
35604310346345,1025
35604310341040,1628
35604310345376,903
35604310345203,1098
35604310351223,500
35604310343302,1895
35604310346846,1025
35604310343066,939
35604310346765,448
35604310340756,1982
35604310343781,1808
35604310345660,903
35604310343873,1809
35604310344131,448
35604310343210,448
35604310344293,852
35604310344175,693
35604310348331,896
35604310337083,1908
35604310345413,2333
35604310347045,2047
35604310350114,2541
35604310339592,1592
35604310329910,1051
35604310334504,2549
35604310334283,1571
35604310345111,1751
35604310347115,1588
35604310347082,167
35604310335860,1647
35604310335834,896
35604310342016,3083
35604310333336,2702
35604310344945,909
35604310343184,4000
35604310343954,939
35604310344046,903
35604310332662,1016
35604310347970,2142
35604310342860,1612
35604310350125,1389
35604310340922,2742
35604310349926,243
35604310330492,1050
35604310343405,965
35604310345634,1003
35604310345015,1135
35604310348574,1017
35604310330912,1644
35604310345343,1535
35604310334423,1688
35604310334644,1862
35604310335366,2523
35604310345391,1025
35604310332290,1850
35604310334806,1520
35604310343372,628
35604310344993,1025
35604310340745,1622
35604310346463,1186
35604310345155,1147
35604310344923,416
35604310342506,939
35604310347071,879
35604310344035,898
35604310347163,1078
35604310333616,3012
35604310345494,1086
35604310329453,3012
35604310344164,1025
35604310346010,556
35604310346275,1192
35604310346872,922
35604310344853,898
35604310344890,355
35604310340701,189
35604310346835,1186
35604310346780,448
35604310329534,950
35604310330326,2208
35604310343722,1343
35604310346205,1588
35604310345472,628
35604310343545,616
35604310343556,699
35604310345225,998
35604310345273,1098
35604310345074,1980
35604310344153,991
35604310341552,1050
35604310325732,1441
35604310347104,879
35604310344061,1179
35604310340163,656
35604310345715,1658
35604310343836,3068
35604310345892,1096
35604310343420,468
35604310346695,2174
35604310343921,903
35604310333734,785
35604310349123,2379
35604310347351,1832
35604310331041,2120
35604310331015,1120
35604310345520,1025
35604310341935,2186
35604310330002,939
35604310339231,5202
35604310341025,2579
35604310340001,756
35604310343641,3022
35604310347093,1059
35604310344105,3836
35604310346555,554
35604310346651,1400
35604310341961,463
35604310340303,795
35604310344956,903
35604310343265,1937
35604310330271,852
35604310338645,896
35604310343350,2122
35604310346813,993
35604310346220,1434
35604310349403,2964
35604310343254,1299
35604310343626,1287
35604310347034,939
35604310339566,11310
35604310346953,1186
35604310343910,3592
35604310346710,1059
35604310346894,1093
35604310347174,627
35604310333410,1343
35604310346850,974
35604310345855,2529
35604310348110,1186
35604310341762,1296
35604310339301,1908
35604310343280,3792
35604310344886,2974
35604310349252,1599
35604310334235,1622
35604310345085,999
35604310335871,1520
35604310335602,838
35604310348946,860
35604310321554,1216
35604310345365,990
35604310345424,939
35604310344245,2309
35604310322626,874
35604310344901,1895
35604310347281,939
35604310335580,939
35604310329873,2030
35604310344831,448
35604310355423,543
35604310337853,1389
35604310350862,2492
35604310344875,1948
35604310345822,1251
35604310346006,968
35604310350221,4174
35604310344050,784
35604310345516,973
35604310345483,903
35604310346441,419
35604310330606,2248
35604310347060,939
35604310344912,939
35604310350291,999
35604310348036,4845
35604310329921,1050
35604310340550,1556
35604310340594,614
35604310332301,1571
35604310350302,1980
35604310350490,1939
35604310343276,879
35604310345995,1980
35604310343081,921
35604310347340,1830
35604310352881,1211
35604310349064,1271
35604310338763,394
35604310346043,879
35604310353382,1025
35604310345026,898
35604310346076,1179
35604310352715,543
35604310349834,2
35604310349860,2
35604310349812,2
35604310350243,2
35604310346905,1059
35604310347384,1348
35604310342370,1088
35604310351864,543
35604310345192,898
35604310346194,939
35604310336011,3213
35604310336534,796
35604310347443,879
35604310348751,659
35604310344864,2289
35604310350184,1509
35604310343976,628
35604310338273,678
35604310350055,2615
35604310350136,2615
35604310333174,1050
35604310342462,795
35604310346021,1845
35604310345881,1878
35604310344503,383
35604310350943,628
35604310345726,1382
35604310350011,1600
35604310344260,427
35604310330190,1050
35604310329663,1622
35604310339091,1836
35604310343755,906
35604310350254,3158
35604310346172,1571
35604310347723,2109
35604310340896,3530
35604310348821,1059
35604310347126,448
35604310330396,1929
35604310352295,1044
35604310347841,1299
35604310345973,2848
35604310350210,2409
35604310341821,961
35604310348795,1009
35604310348176,2067
35604310321403,349
35604310349230,1059
35604310350965,2289
35604310343232,1344
35604310350685,1327
35604310349845,2
35604310343711,2521
35604310352284,1244
35604310348983,692
35604310347815,1059
35604310348530,1026
35604310343361,5898
35604310347966,2079
35604310346570,628
35604310352984,1232
35604310327622,1833
35604310348386,1007
35604310348666,1026
35604310352354,2579
35604310350895,1186
35604310354211,1084
35604310353603,1889
35604310348375,1059
35604310344142,939
35604310357206,3143
35604310356705,1014
35604310351982,1072
35604310357221,1049
35604310348482,1040
35604310348191,3564
35604310348515,927
35604310338413,2461
35604310346312,2468
35604310346334,3360
35604310356786,1237
35604310351746,393
35604310348924,2048
35604310346614,1929
35604310351945,1084
35604310356694,1025
35604310353662,1440
35604310344271,844
35604310351761,1084
35604310353500,1019
35604310347826,2528
35604310351271,1059
35604310346080,2049
35604310352262,1344
35604310351072,1561
35604310348434,1026
35604310348445,1018
35604310344083,1476
35604310348180,772
35604310352240,1099
35604310350195,950
35604310348154,3399
35604310351433,1096
35604310346721,416
35604310349005,2473
35604310353533,1109
35604310350766,3354
35604310347992,2512
35604310351971,150
35604310343560,1434
