AWB Number,Amount
35604310219413,660
35604310221174,534
35604310223753,1186
35604310222106,939
35604310224346,1688
35604310224980,1049
35604310219866,1241
35604310225234,797
35604310219925,2549
35604310224464,519
35604310216801,1530
35604310222320,4559
35604310223941,1504
35604310221653,1317
35604310222202,482
35604310224803,1929
35604310218190,3222
35604310221270,363
35604310219424,1081
35604310221196,628
35604310221152,2555
35604310220846,3788
35604310219343,3105
35604310218400,2412
35604310211315,1359
35604310220861,473
35604310216414,1903
35604310216005,1175
35604310221981,797
35604310221303,1059
35604310220161,460
35604310219450,2679
35604310220080,1081
35604310219800,1402
35604310220124,484
35604310219796,1929
35604310219903,1709
35604310216436,832
35604310216506,1504
35604310221255,2679
35604310218584,1094
35604310221056,1517
35604310219586,3375
35604310220500,2169
35604310220916,1059
35604310219984,994
35604310215250,1526
35604310216495,2113
35604310216462,1366
35604310219785,1709
35604310224700,5284
35604310219601,2548
35604310220006,1311
35604310219251,1241
35604310219402,3848
35604310219914,1929
35604310215456,1000
35604310219634,1319
35604310221432,939
35604310222062,1929
35604310222272,1049
35604310222596,939
35604310224873,1703
35604310221443,1180
35604310220791,2868
35604310221126,1563
35604310220021,1030
35604310221793,2838
35604310222342,1100
35604310222246,939
35604310221852,1729
35604310221771,926
35604310221955,1059
35604310220231,221
35604310221012,3043
35604310219590,280
35604310220183,713
35604310222165,1976
35604310222821,1059
35604310223860,1504
35604310222180,939
35604310213986,2272
35604310225120,1399
35604310223565,339
35604310221815,1299
35604310222600,1100
35604310210103,2104
35604310221244,803
35604310220146,3951
35604310225256,1011
35604310224431,1008
35604310210011,3495
35604310219811,1241
35604310217523,1098
35604310223392,1059
35604310223871,4524
35604310222655,991
35604310218234,2046
35604310223171,628
35604310222913,998
35604310222401,3039
35604310224033,1909
35604310222541,1114
35604310222423,1237
35604310223893,1729
35604310219505,1326
35604310225024,1191
35604310224011,1237
35604310219892,1266
35604310223543,1729
35604310224582,913
35604310222084,939
35604310220835,2895
35604310220765,4268
35604310221406,1650
35604310221034,4268
35604310220942,6360
35604310220872,1563
35604310224534,685
35604310220986,3391
35604310222563,1969
35604310222493,4928
35604310222736,1912
35604310223366,1929
35604310222191,1836
35604310224416,628
35604310223510,906
35604310223344,1114
35604310220990,939
35604310219391,1509
35604310224556,997
35604310223484,1279
35604310221760,1100
35604310223333,1977
35604310222865,5471
35604310209930,1996
35604310224420,1049
35604310221336,1853
35604310221454,1066
35604310221163,533
35604310221911,1059
35604310208283,1279
35604310224652,1498
35604310222994,504
35604310223355,879
35604310222611,870
35604310223473,939
35604310221826,1059
35604310224781,1084
35604310223926,874
35604310221082,1998
35604310222143,1059
35604310223495,1493
35604310224070,1154
35604310225621,564
35604310223451,1286
35604310222412,1059
35604310221830,1929
35604310225411,1077
35604310224490,468
35604310222003,1299
35604310220975,2583
35604310225326,5156
35604310224475,536
35604310220780,1469
35604310222460,853
35604310221933,939
