AWB Number,Amount
153689150000003,518
153689150002352,969
153689150002569,3279
153689150000140,1202
153689150001396,2217
153689150001673,1015
153689150000611,1059
153689150000673,432
153689150003492,386
153689150001499,413
153689150002354,1696
153689150000343,830
153689150003210,1696
153689150001584,2165
153689150001763,935
153689150003883,2469
153689150000238,2819
153689150002389,1340
153689150004054,765
153689150003464,642
153689150003121,586
153689150000535,1224
153689150002554,1590
153689150000341,1209
153689150001141,1052
153689150000554,830
153689150003306,999
153689150003581,935
153689150002154,1084
153689150000063,3128
153689150003959,999
153689150001586,1696
153689150002679,1000
153689150001279,1605
153689150001497,879
153689150002420,892
153689150002793,896
153689150001818,889
153689150003939,890
153689150003472,886
153689150002087,1778
153689150003531,1044
153689150002366,1660
153689150001903,1224
153689150001485,780
153689150002467,1833
153689150003809,4523
153689150002484,1464
153689150001304,1247
153689150000529,935
153689150003387,830
153689150001980,4631
153689150002863,1807
153689150003871,1441
153689150003555,1698
153689150000286,1696
153689150002038,1696
153689150003681,1006
153689150001985,3703
153689150002041,2328
153689150003370,1826
153689150003087,1657
153689150000227,2045
153689150000350,1104
153689150001314,1443
153689150000950,1800
