AWB Number,Amount
35604310071746,1071
35604310080102,1223
35604310080570,2011
35604310075821,1564
35604310079096,553
35604310072004,6069
35604310081594,1698
35604310077416,825
35604310080146,831
35604310075961,1916
35604310073183,488
35604310079155,1059
35604310078374,881
35604310078595,2018
35604310073242,1023
35604310079612,1146
35604310071805,939
35604310071831,969
35604310076624,1689
35604310078455,2259
35604310075946,2029
35604310081266,1223
35604310076101,939
35604310071971,939
35604310073043,1299
35604310076661,1217
35604310075655,881
35604310070162,1441
35604310072586,878
35604310069801,400
35604310078901,1299
35604310076414,329
35604310075703,1238
35604310078875,1299
35604310080485,2353
35604310070416,1299
35604310076322,1217
35604310076650,1703
35604310071923,516
35604310070545,3384
35604310070722,1299
35604310081616,831
35604310072855,729
35604310082353,1908
35604310069845,2581
35604310076786,881
35604310081653,608
35604310075515,657
35604310076764,1273
35604310078514,918
35604310076635,993
35604310080861,2013
35604310081023,831
35604310077232,2641
35604310075994,520
35604310076296,912
35604310073430,881
35604310078422,842
35604310070663,1809
35604310076075,1805
35604310081550,1223
35604310071584,3118
35604310072332,993
35604310075493,937
35604310073172,1104
35604310078820,2415
35604310078212,1840
35604310079122,1217
35604310084711,993
35604310079166,770
35604310082655,1929
35604310078761,2141
35604310079564,2720
35604310076156,939
35604310070501,2799
35604310075740,520
35604310079343,885
35604310078853,2785
35604310077420,799
35604310076812,881
35604310079144,1329
35604310084700,1125
35604310075762,881
35604310079026,454
35604310072321,2528
35604310078912,1217
35604310083112,1023
35604310076123,1357
35604310081373,998
35604310080183,1698
35604310073091,881
35604310080835,831
35604310075806,2109
35604310078271,1060
35604310080080,1813
35604310075633,2729
35604310072030,2597
35604310077335,1675
35604310083020,881
35604310083156,2358
35604310083204,927
35604310079995,3322
35604310084383,1929
35604310082375,881
35604310083425,1188
35604310081406,885
35604310081686,1475
35604310080172,1059
35604310076521,1549
35604310079004,1217
35604310080765,1351
35604310081432,1223
35604310082261,881
35604310079726,831
35604310084523,1299
35604310083672,881
35604310085654,1669
35604310080264,1477
35604310076694,705
35604310081933,1805
35604310078746,317
35604310080732,1589
35604310078934,3540
35604310080253,1417
35604310081303,2864
35604310078525,784
35604310071676,2090
35604310085562,969
35604310074384,744
35604310075644,843
35604310082224,1179
35604310084490,1491
35604310078260,1082
