"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 10 Kg - DKT",35649410000276,Delivered,"Critical Path Technologies Private Limited",25460,H1001,PREPAID,500039,Telangana,14,452.5,0,0,0,0,452.5,0,40.73,40.73,533.95,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",361421149403,Cancelled,"Critical Path Technologies Private Limited",29750,1001,PREPAID,685584,THODUPUZHA,2,0,0,0,0,0,0,0,0,0,0,5000,GURGAON,Haryana,122001,,Headphone,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001665,Cancelled,"Critical Path Technologies Private Limited",30383,1001,PREPAID,685584,THODUPUZHA,5,0,0,0,0,0,0,0,0,0,0,5000,GURGAON,Haryana,122001,,Headphone,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001676,Cancelled,"Critical Path Technologies Private Limited",30385,1001,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,GURGAON,Haryana,122001,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 5 Kg - DKT",153700650000016,Cancelled,"Critical Path Technologies Private Limited",30848,10011,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,"NEW DELHI",Delhi,110042,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001680,Cancelled,"Critical Path Technologies Private Limited",30851,1001,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,"NEW DELHI",Delhi,110042,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 5 Kg - DKT",153700650000538,Cancelled,"Critical Path Technologies Private Limited",30852,10011,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,"NEW DELHI",Delhi,110042,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 5 Kg - DKT",153700650001690,Cancelled,"Critical Path Technologies Private Limited",30853,10011,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,GURGAON,Haryana,122001,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001691,Cancelled,"Critical Path Technologies Private Limited",30854,1001,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,GURGAON,Haryana,122001,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001735,Cancelled,"Critical Path Technologies Private Limited",31718,1001,PREPAID,700075,KOLKATA,5,0,0,0,0,0,0,0,0,0,0,25000,"NEW DELHI",Delhi,110042,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310001746,Cancelled,"Critical Path Technologies Private Limited",31719,1001,PREPAID,700075,KOLKATA,5,232.26,0,0,0,0,232.26,0,20.9,20.9,274.07,25000,GURGAON,Haryana,122002,Abc,Headphones,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
