"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 10 Kg - DKT",35649410001083,Cancelled,"Critical Path Technologies Private Limited",49004,1003,PREPAID,411061,Pune,14,-617.41,0,0,0,0,-617.41,0,-55.57,-55.57,-728.54,8750,"NEW DELHI",Delhi,110042,SKU001,Tumbler,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001061,Cancelled,"Critical Path Technologies Private Limited",49002,1001,PREPAID,411061,Pune,14,-617.41,0,0,0,0,-617.41,0,-55.57,-55.57,-728.54,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001072,Cancelled,"Critical Path Technologies Private Limited",49003,1002,PREPAID,411061,Pune,14,-617.41,0,0,0,0,-617.41,0,-55.57,-55.57,-728.54,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001094,Cancelled,"Critical Path Technologies Private Limited",49495,1001,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001105,Cancelled,"Critical Path Technologies Private Limited",49496,1002,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001116,Cancelled,"Critical Path Technologies Private Limited",49497,1003,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,8750,"NEW DELHI",Delhi,110042,SKU001,Tumbler,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001120,Cancelled,"Critical Path Technologies Private Limited",49500,1001,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001131,Cancelled,"Critical Path Technologies Private Limited",49501,1002,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,5000,"NEW DELHI",Delhi,110042,SKU001,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001142,Cancelled,"Critical Path Technologies Private Limited",49502,1003,PREPAID,411061,Pune,14,0,0,0,0,0,0,0,0,0,0,8750,"NEW DELHI",Delhi,110042,SKU001,Tumbler,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359575,Cancelled,"Critical Path Technologies Private Limited",51512,1189,PREPAID,201301,Noida,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359586,Cancelled,"Critical Path Technologies Private Limited",51513,1193,PREPAID,411057,Pune,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359590,Cancelled,"Critical Path Technologies Private Limited",51514,1216,PREPAID,560002,Bangalore,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359601,Cancelled,"Critical Path Technologies Private Limited",51515,1149,PREPAID,122018,Gurugram,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359612,Cancelled,"Critical Path Technologies Private Limited",51516,1152,PREPAID,560093,Bangalore,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359623,Cancelled,"Critical Path Technologies Private Limited",51517,1154,PREPAID,560066,Bangalore,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359634,Cancelled,"Critical Path Technologies Private Limited",51518,1155,PREPAID,122018,Gurugram,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359645,Cancelled,"Critical Path Technologies Private Limited",51519,1156,PREPAID,201301,Noida,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359656,Cancelled,"Critical Path Technologies Private Limited",51520,1159,PREPAID,122002,Gurugram,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359660,Cancelled,"Critical Path Technologies Private Limited",51521,1160,PREPAID,122002,Gurugram,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310359671,Cancelled,"Critical Path Technologies Private Limited",51522,1161,PREPAID,500081,Hyderabad,1.5,0,0,0,0,0,0,0,0,0,0,3000,"NEW DELHI",Delhi,110042,SKU001,"Diwali Gift",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
