"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"DKT-GO NDD 2kg",HL58716092528,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97209,4315503-6993868587235-SHOPIFY,PREPAID,226023,Lucknow,2,0,40,0,0,0,40,7.2,0,0,47.2,454.10,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL58716096539,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",98330,4334572-6997070643427-SHOPIFY,PREPAID,226002,Lucknow,2,0,40,0,0,0,40,7.2,0,0,47.2,464.79,Lucknow,"Uttar Pradesh",226401,1750-30049011,"Nutrin Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716083725,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",94034,4267736-6984550908131-SHOPIFY,COD,226024,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,1728-30049011,"Shape Fix Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716086323,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",94779,4281696-6986904862947-SHOPIFY,COD,226012,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716086424,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",94828,4281637-6986898800867-SHOPIFY,COD,226025,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,549.00,Lucknow,"Uttar Pradesh",226401,1842-30049011,"PainShunya Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716086919,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",94973,4287550-6988250743011-SHOPIFY,COD,226010,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,543.00,Lucknow,"Uttar Pradesh",226401,1309-30049011,"She Care Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716087534,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",95380,4289741-6988509053155-SHOPIFY,COD,226008,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716087740,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",95469,4294721-6989659537635-SHOPIFY,COD,226010,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,515.00,Lucknow,"Uttar Pradesh",226401,1750-30049011,"Nutrin Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716087765,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",95480,4295502-6989845266659-SHOPIFY,COD,226002,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716088074,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",95590,4293859-6989134921955-SHOPIFY,COD,226021,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716090027,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",96371,4303503-6991075148003-SHOPIFY,COD,226016,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,549.00,Lucknow,"Uttar Pradesh",226401,1842-30049011,"PainShunya Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716091689,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",96944,4309758-6992466084067-SHOPIFY,COD,226401,Lucknow,4,0,88,0,0,-18,70,12.6,0,0,82.6,1165.65,Lucknow,"Uttar Pradesh",226401,338-30049011,"Fat Reducer Juice 1000 ml + Lauki Amla Juice 500 ml",1,1309-30049011,"She Care Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716091980,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97052,4309834-6992473260259-SHOPIFY,COD,226008,Lucknow,3,0,64,0,0,-18,46,8.28,0,0,54.28,969.95,Lucknow,"Uttar Pradesh",226401,1728-30049011,"Shape Fix Juice 1000 ml",1,1309-30049011,"She Care Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716092517,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97201,4314714-6993742037219-SHOPIFY,COD,226029,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,528.00,Lucknow,"Uttar Pradesh",226401,1476-30049011,"Uric Balance Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716092499,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97190,4315760-6993913577699-SHOPIFY,COD,226008,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,236.00,Lucknow,"Uttar Pradesh",226401,1722-30049011,"Moringa Powder 100 g",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716092906,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97349,4316704-6994048123107-SHOPIFY,COD,226002,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,550.05,Lucknow,"Uttar Pradesh",226401,1843-30049011,"Vcose Eaze Juice 1000 ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716092985,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97355,4318335-6994236080355-SHOPIFY,COD,226010,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,478.00,Lucknow,"Uttar Pradesh",226401,023-30049011,"Fat Reducer Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716093010,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97356,4318137-6994216747235-SHOPIFY,COD,226021,Lucknow,3,0,64,0,0,-18,46,8.28,0,0,54.28,956.00,Lucknow,"Uttar Pradesh",226401,1774-30049011,"Shape Fix Juice 1000 ml Pack Of 2",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 2kg",HL68716094313,Rto,"SANDIPANI HEALTHCARE PRIVATE LIMITED",97770,4320228-6994425348323-SHOPIFY,COD,226002,Lucknow,2,0,40,0,0,-18,22,3.96,0,0,25.96,421.00,Lucknow,"Uttar Pradesh",226401,1259-30049011,"Digestive Care Juice 1000 Ml",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
