"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 2 Kg - DKT",35653710000081,Cancelled,"Critical Path Technologies Private Limited",9330,1242,PREPAID,517124,Chittoor,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000092,Cancelled,"Critical Path Technologies Private Limited",9331,1243,PREPAID,673641,MALAPURAM,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000103,Cancelled,"Critical Path Technologies Private Limited",9332,1244,PREPAID,517214,"ANDHRA PRADESH",2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000055,Cancelled,"Critical Path Technologies Private Limited",9327,1239,PREPAID,673639,Areekode,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000066,Cancelled,"Critical Path Technologies Private Limited",9328,1240,PREPAID,676505,MalappuramHO,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000070,Cancelled,"Critical Path Technologies Private Limited",9329,1241,PREPAID,110014,"SOUTH DELHI",2,-79.95,0,0,0,0,-79.95,0,-7.2,-7.2,-94.34,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000033,Cancelled,"Critical Path Technologies Private Limited",9325,1237,PREPAID,522201,Tenali,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000044,Cancelled,"Critical Path Technologies Private Limited",9326,1238,PREPAID,690519,KOLLAM,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000011,Cancelled,"Critical Path Technologies Private Limited",9323,1235,PREPAID,500072,Hyderabad,2,-98.4,0,0,0,0,-98.4,0,-8.86,-8.86,-116.11,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000022,Cancelled,"Critical Path Technologies Private Limited",9324,1236,PREPAID,523264,Ongole,2,-110.7,0,0,0,0,-110.7,0,-9.96,-9.96,-130.63,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000383,Cancelled,"Critical Path Technologies Private Limited",12059,1235,PREPAID,500072,Hyderabad,2,0,0,0,0,0,0,0,0,0,0,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 2 Kg - DKT",35653710000394,Cancelled,"Critical Path Technologies Private Limited",12060,1236,PREPAID,523264,Ongole,2,0,0,0,0,0,0,0,0,0,0,1000,"NEW DELHI",Delhi,110042,SKU001,"Gift Toy",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
