"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery Air 500 gms - DKT",35604310352192,Cancelled,Namo,50591,167-167-0,PREPAID,605602,VILLUPURAM,0.5,0,0,0,0,0,0,0,0,0,0,945.25,Ahmedabad,Gujarat,141003,EF-WHI-M-FS,"Stain - Free President White Shirt™ - Medium",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310358035,Cancelled,Namo,51309,10775292-10775292-2,PREPAID,110001,delhi,0.5,0,0,0,0,0,0,0,0,0,0,160.00,"Greater Noida",Delhi,201310,Test,"A Tale of Two Cities",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 500gms",DKTGO-7183195485,Cancelled,Namo,51347,123987653-4554321-23123,PREPAID,560043,Bangalore,1,0,0,0,0,0,0,0,0,0,0,1100,"Greater Noida",UttarPradesh,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 500gms",DKTGO-6813818400,Cancelled,Namo,51351,123987653-4554321-23123,PREPAID,560043,Bangalore,1,0,0,0,0,0,0,0,0,0,0,1100,"Greater Noida",UttarPradesh,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 500gms",DKTGO-1480610812,Cancelled,Namo,51358,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO NDD 500gms",DKTGO-8631612334,Cancelled,Namo,51362,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310358396,Cancelled,Namo,51366,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,"Greater Noida",UttarPradesh,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310358411,Cancelled,Namo,51368,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-5702765231,Cancelled,Namo,51374,123987653-4554321-23123,PREPAID,560043,Bangalore,0.6,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-6629758465,Cancelled,Namo,51379,123987653-4554321-23123,PREPAID,560043,Bangalore,1,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310358536,Cancelled,Namo,51391,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-2144790572,Cancelled,Namo,51392,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-7850421897,Cancelled,Namo,51406,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-8313962658,Cancelled,Namo,51408,123987653-4554321-23123,PREPAID,560043,Bangalore,1,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DKT-GO SDD 500gms",DKTGO-0788025156,Cancelled,Namo,51414,123987653-4554321-23123,PREPAID,560043,Bangalore,0.5,0,0,0,0,0,0,0,0,0,0,1100,Bangalore,Karnataka,560043,SKU001,"Product A",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
