"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 10 Kg - DKT",35649410001050,Cancelled,"Digitrove LLP",47750,202509250508157,PREPAID,134117,PANCHKULA,10,-452.76,0,0,0,0,-452.76,-81.5,0,0,-534.26,5000,DHARAMPUR,"Himachal Pradesh",171209,,Apple,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",364418068817,"In Transit","Digitrove LLP",54241,202510150541067,PREPAID,160047,CHANDIGARH,2,111.72,0,0,0,0,111.72,20.11,0,0,131.83,580,SOLAN,"Himachal Pradesh",173211,,"Triple Shot D All-In-One",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 5 kg",364418188645,Cancelled,"Digitrove LLP",54242,202510150532038,PREPAID,400104,MUMBAI,5,0,0,0,0,0,0,0,0,0,0,580,SOLAN,"Himachal Pradesh",173211,,"Triple Shot P All-In-One",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",364418246390,Delivered,"Digitrove LLP",54244,202510150532038,PREPAID,400104,MUMBAI,2,111.72,0,0,0,0,111.72,20.11,0,0,131.83,580,SOLAN,"Himachal Pradesh",173211,,"Triple Shot P All-In-One",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",364427249818,Rto,"Digitrove LLP",54356,202510160423273,PREPAID,411041,PUNE,2,111.72,111.72,0,0,0,223.44,40.22,0,0,263.66,580,SOLAN,"Himachal Pradesh",173211,,"Triple Shot P All-In-One",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Amazon 2 kg",364429232504,Delivered,"Digitrove LLP",54369,202510160551419,PREPAID,422013,NASIK,2,111.72,0,0,0,0,111.72,20.11,0,0,131.83,1130,SOLAN,"Himachal Pradesh",173211,,"Triple Shot P All-In-One",1,,"Triple Shot D All-In-One",1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310386470,Delivered,"Digitrove LLP",54964,202510210110462,PREPAID,134109,PANCHKULA,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,499,SOLAN,"Himachal Pradesh",173211,,"Soft Wood Chew",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310393422,Delivered,"Digitrove LLP",55816,202510250623305,PREPAID,400052,MUMBAI,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,229,SOLAN,"Himachal Pradesh",173211,,"Hard Wood Chew",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310393794,Cancelled,"Digitrove LLP",55858,202510271131308,PREPAID,700141,KOLKATA,0.5,0,0,0,0,0,0,0,0,0,0,458,SOLAN,"Himachal Pradesh",173211,,"Hard Wood Chew",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310393842,Delivered,"Digitrove LLP",55864,202510271131308,PREPAID,700141,KOLKATA,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,458,SOLAN,"Himachal Pradesh",173211,,"Hard Wood Chew",2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 5 Kg - DKT",35655310002402,Delivered,"Digitrove LLP",56200,202509,PREPAID,560103,BANGALORE,5,232.26,0,0,0,0,232.26,41.81,0,0,274.07,5000,GURGAON,GURGAON,122017,,"House things",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 10 Kg - DKT",35649410001201,Delivered,"Digitrove LLP",56302,202510291050391,PREPAID,201304,NOIDA,14,617.41,0,0,0,0,617.41,111.13,0,0,728.54,4500,SOLAN,"Himachal Pradesh",173211,,"Aspen Shavings",3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310400831,"In Transit","Digitrove LLP",56697,202510301126069,PREPAID,400063,MUMBAI,0.5,54.39,0,0,0,0,54.39,9.79,0,0,64.18,229,SOLAN,"Himachal Pradesh",173211,,"Hard Wood Chew",1,,,,,,,,,,,,,,,,,,,,,,,,,,,
